simulation,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
0,2,104.60932207849454,117.31491491228398,113.98311799281356,135.4825985469977,137.11028812718615,151.4034463576672,154.646313412568,170.90293421582763,178.38621692278002,190.8402216073768,205.06607079808387,226.78269704812988,262.9112385835103,270.48655583832647
0,3,162.12404830799917,181.81523935521193,176.65160389718508,209.97160592671742,212.4942073439304,234.6458151489557,239.67162666000493,264.8662185382971,276.46384734401687,295.7651258247107,317.81241774469765,351.4689532550546,407.4611468454546,419.2014112517824
0,4,211.88370424532852,237.6185816039272,230.87010585564877,274.4167945126384,277.7136412062157,306.66409467504207,313.2324450888985,346.1598454951615,361.3170573799142,386.5423489010751,415.3564695040236,459.3429816249834,532.5204868166677,547.8641124983217
0,5,6.350544407859831,7.121866025436331,6.9196017924343165,8.22477616210298,8.323588722549948,9.191287071681085,9.388152617043096,10.37504738207534,10.829336906209829,11.585385298779284,12.44899750111545,13.767354189120063,15.960618640633117,16.420495329196672
0,6,84.1491373934794,94.36968615331074,91.6895441623961,108.98401378609714,110.29334904796258,121.79095663996084,124.39956225874951,137.4766053974166,143.49625806459548,153.51442595327367,164.9578892537,182.42703377857063,211.48931565824407,217.5830021463029
0,7,114.31505205200712,128.1994791497795,124.5585556574144,148.05277385718927,149.83148167583025,165.4507696574404,168.9945123068819,186.75943436535692,194.93702155517974,208.54651796991945,224.09225192945536,247.82376276273655,287.30433699952493,295.58249777036895
0,8,67.1907466167466,75.35157064034668,73.21155177638144,87.02070493410781,88.06617273736055,97.24669273247815,99.32959179222101,109.77124715842955,114.57777244923521,122.5770009739992,131.71428825766617,145.66291446750373,168.86833853205175,173.73397777047347
0,9,190.24060407000465,213.34676332753162,207.2876182532234,246.38618123550035,249.3462678016015,275.33954451736633,281.2369633628888,310.80095728140884,324.40991864652517,347.0585442872741,372.92941401165854,412.42287419364163,478.1255805040957,491.9019142183777
0,11,199.5825275063671,223.8233339741856,217.4666495304525,258.4851800382626,261.5906241225482,288.8603223579246,295.0473388716018,326.063097354317,340.34033811090615,364.1011433923214,391.24242373897425,432.6752432026455,501.6043356724297,516.0571677369022
0,13,1.8186713433065327,2.0395627239924234,1.9816382153658303,2.3554145519578156,2.3837125309186784,2.632204316952972,2.688582747342527,2.971210048680972,3.101309656847666,3.317827085497916,3.5651486792458043,3.9427001732189835,4.570808088081037,4.702507750539913
0,14,3.713325214727612,4.164336628436716,4.046067574918351,4.809236302706238,4.867014525906345,5.374379871563699,5.489492174785938,6.066554703589185,6.332189369912809,6.7742701395878875,7.279246211042849,8.050122976429034,9.332580615854285,9.601482239657587
0,15,16.419993754683453,18.414326103227204,17.891350870020673,21.266015091281467,21.52150525420598,23.76502967646633,24.27404604069422,26.825765206424826,28.000378069516398,29.95521990462965,32.188179168921636,35.59692764671965,41.26784123826011,42.45690029669175
0,16,400.4191989728865,449.0531371716649,436.29982391882106,518.5946386713713,524.8250409426576,579.535795737029,591.9487069642387,654.1751218831954,682.8193192421757,730.4902388191988,784.9433508791138,868.0693468674259,1006.3606709503845,1035.3571543121914
0,17,136.3006532400712,152.85539777563383,148.51423498474682,176.52697023274567,178.64776739158083,197.27102930524129,201.49632098261227,222.67787527370865,232.42821397270518,248.65515188070273,267.19071352150155,295.4863786232283,342.5600400717593,352.4302951295013
1,2,97.88854415765584,106.64475717383434,112.21796947414141,121.16643013310812,134.92711023667295,159.43960085156672,162.9100741921278,175.18995954606996,189.83074759137486,198.00114076815828,221.60312151114596,230.45743811335436,262.124615572307,272.62229913476756
1,3,151.70815321704546,165.27857575515205,173.9159679325694,187.78433682485567,209.11070737706382,247.10028740336816,252.47884426940504,271.5102717443422,294.20063796756574,306.8631540012156,343.44162129373274,357.16408525802086,406.24203458533674,422.5113968485334
1,4,198.27092774526676,216.00642982257608,227.29483933782572,245.41973446230378,273.29166609656585,322.941135269737,329.970496824446,354.8431137653039,384.4976831906004,401.046621058094,448.85187405073543,466.78608261800906,530.927200538287,552.1900099611454
1,5,5.942544453423417,6.47411007777759,6.8124444776599775,7.355680927984296,8.191053993632014,9.679139922344214,9.889822819696226,10.635300906296589,11.524102905969295,12.020105018093725,13.452916395165149,13.990437618573733,15.912864919782667,16.550150434290092
1,6,78.7428537715728,85.78646859962886,90.26963509247418,97.46789649489976,108.53717156193171,128.25534676491506,131.047041923174,140.92514589415356,152.70239155729553,159.27476507364426,178.260513961393,185.38304462577796,210.85654559022896,219.30102261062225
1,7,106.97071540413012,116.53933631510229,122.62963535870412,132.40834079040113,147.44574693217572,174.23252448593237,178.024990899907,191.44421306421128,207.4433842109814,216.3718324862558,242.16362239137146,251.83944901136334,286.44473052579656,297.9163969033658
1,8,62.8739794551388,68.49811006226427,72.07779386167063,77.82540545880344,86.66391384163146,102.40832851831635,104.63741948490194,112.52481086556979,121.92861408574004,127.1764716073529,142.33606423491503,148.02320694325823,168.36308922559886,175.1057693452426
1,9,178.01831999362645,193.9422091888312,204.07755137014496,220.35105862011181,245.3759803316964,289.95394842462207,296.2652879075582,318.5972633111597,345.2227332641123,360.08126119027946,403.00339264645544,419.10569123287826,476.69504225135375,495.7859380011583
1,11,186.76005798263307,203.46590302999638,214.0989496373554,231.1715810254812,257.42537237703266,304.1923787507634,310.8136418197747,334.24224749020607,362.17518333864194,377.7633516638283,422.7932101625526,439.6862255430015,500.1035496463734,520.1319197450326
1,13,1.7018281598645728,1.8540581272518222,1.9509504624600216,2.1065227254650054,2.345757184416791,2.771915803444324,2.8322512523964902,3.0457415527690173,3.300277010339818,3.4423222854541473,3.8526513571819585,4.00658689131071,4.557132359187702,4.739638429266441
1,14,3.474757239903067,3.785577212085891,3.9834099611236065,4.301054162784772,4.789518091095349,5.659639870565052,5.782831531752528,6.218731574050307,6.738436762191371,7.028461842124716,7.866263182092188,8.180565544872923,9.304657797849647,9.677294885005862
