simulation,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
0,1,0.41574034301658086,0.5203276939794309,0.6049524431759414,0.7000539170476817,0.9056420403399622,0.970245910607133,1.1228471251103878,1.150342078362794,1.351199214488467,1.407301174970436,1.314255636077034,1.2534927455327003,1.4612126699925678,1.563382955123305
0,2,1.4946210938852311,1.8706213150050255,2.1748543232719366,2.516752027682618,3.2558584215806596,3.488114705749087,4.036728757717512,4.135575400331639,4.857673502075966,5.0593647137978035,4.724858266545339,4.506410623783427,5.253181020096837,5.620491688618072
0,3,2.316371214463863,2.89909822962321,3.3706000609049602,3.900474825839189,5.045945595826246,5.405897541658609,6.256142331477977,6.409335350454158,7.52844658456069,7.841028628902341,7.322608871120118,6.9840576265061225,8.141406105602979,8.710666008871412
0,4,3.027319626237322,3.788899168719633,4.4051159213425315,5.097621623933278,6.5946641193718225,7.065093722069524,8.176298490654924,8.376510024131642,9.839102626646575,10.247623399023677,9.570088512748304,9.12762798616805,10.640193736980478,11.384172796482547
0,5,0.09073433840360852,0.11356027833078497,0.13202942802937567,0.1527850979033871,0.19765421552428777,0.21175385614244766,0.2450587072836027,0.251059415260831,0.29489600621510276,0.3071401252980416,0.2868331583300479,0.27357180237640855,0.31890618051820446,0.3412046015917536
0,6,1.2022931922469333,1.5047527975510073,1.749481897248967,2.024508982133252,2.6190560478513216,2.8058861082958666,3.247198587124893,3.3267121481054236,3.9075775162000497,4.069820623688147,3.8007391648891806,3.6250169602250444,4.225729051960115,4.521198664967371
0,7,1.633293140140163,2.0441789387941602,2.376638909712186,2.75025813503172,3.55793936469333,3.811744558022059,4.411259425924313,4.519277132865587,5.308372028496576,5.528776299438259,5.1632340975616,4.924518721562621,5.740575025430162,6.141965048393465
0,8,0.9599976867447111,1.2015032723190437,1.3969126542436683,1.616514134967039,2.0912434367969177,2.2404220456401926,2.5927977902085164,2.656287157942095,3.1200920046108327,3.249638615107533,3.034784551507507,2.8944752566740344,3.374127160372747,3.610051431440285
0,9,2.7180906453360083,3.4018777856695572,3.955150382420572,4.576919308218891,5.921044707881262,6.3434217477219565,7.341121250730419,7.520881951092219,8.834076381035718,9.200868337920616,8.592541017503898,8.195276120925069,9.553339135516246,10.221323614073558
0,11,2.8515647521175347,3.5689298299423604,4.1493713387326965,4.801672745902762,6.211802543700324,6.654920760151335,7.701613128879316,7.89020112827045,9.267881065298836,9.652684646963014,9.014484906410953,8.597711985948704,10.022463816873737,10.723250230043623
0,13,0.02598453463364277,0.03252143606499302,0.0378106382396118,0.04375465493907403,0.056604290053126026,0.06064215054134359,0.07018000658539277,0.07189849163751348,0.08445243136874543,0.08795890688801165,0.08214338989887708,0.07834559769441327,0.09132847429489228,0.09771430467460818
0,14,0.05305468082685109,0.0664015898220134,0.07720097249942202,0.08933734181546665,0.11557345877231495,0.12381787809504435,0.1432920736241925,0.14680084055927298,0.1724332128511243,0.1795926614279317,0.16771866014017378,0.1599644072318436,0.1864725738765138,0.1995110291495048
0,15,0.23460307876575848,0.29362192297463274,0.34137583243943953,0.39504177787928774,0.5110555530450038,0.547511641850072,0.6336248020165599,0.6491402572565577,0.7624843272239907,0.7941427719117605,0.7416369945522112,0.7073483780254314,0.8245651327086114,0.8822200219987044
0,16,5.721048270750025,7.160286231220163,8.324816648308028,9.633518418003733,12.462639038614599,13.351659953914648,15.451621935024045,15.829982989949997,18.59399997940477,19.366025185503794,18.08561536161073,17.249450587819297,20.10790715714977,21.51388361069286
0,17,1.94741565469744,2.437324916499022,2.833725131509083,3.2792005396900983,4.242218770767294,4.544836956434479,5.259653305247729,5.388445478748135,6.329302765800574,6.592096208719935,6.15625123460458,5.87162500994689,6.8446290483583905,7.323216262831735
1,1,0.5137802031769757,0.48168015420708865,0.6412157072031949,0.8155566939113763,0.8542351739999077,0.8629287068668317,0.9807956496214607,1.0843066088469353,1.4185027027941477,1.3365388073231257,1.335138918957212,1.3254218057092366,1.534074594439414,1.581803812880126
1,2,1.8470825412734158,1.731680196730614,2.3052237720365008,2.93199411232176,3.071046463604958,3.102300436960079,3.526041894511639,3.8981723978544873,5.099635137513681,4.804968119588245,4.799935404539237,4.765001574623394,5.515125695538125,5.686716203590645
1,3,2.8626177208716954,2.68376659259964,3.5726472818355557,4.544019076503922,4.759523102998446,4.807960666547902,5.46467728767888,6.041406994956457,7.903439932122503,7.446763520310267,7.438963793464571,7.384823169891751,8.547369268077167,8.813301091971663
1,4,3.741221940031508,3.5074772244125993,4.669176152073499,5.9386846315481705,6.220331875679997,6.283636058474517,7.141914344619695,7.895655865397324,10.329190188473344,9.732349122720933,9.722155477586757,9.651397832484239,11.17075647304519,11.518308983061694
1,5,0.11213130407763969,0.10512554494232773,0.13994379892250064,0.17799330350225767,0.18643478954093654,0.18833213235675972,0.21405631152325147,0.23664733152073045,0.3095848320321041,0.29169640731348323,0.29139088501608373,0.28927014822313596,0.3348081217672274,0.34522490986702115
1,6,1.4858178932283412,1.3929867042528965,1.8543528249830141,2.3585352671486035,2.47039083776626,2.4955319518247068,2.8363952460544843,3.1357419986374415,4.102214690974218,3.865180601812179,3.861132218535176,3.833030978656545,4.436440851303003,4.574470550288089
1,7,2.018456220293506,1.8923467612011784,2.5191041319830068,3.20402668621389,3.3559804170961645,3.390134157125584,3.8531906593009118,4.259847704911598,5.572783042735788,5.250776601790877,5.245276947731763,5.207101931338777,6.026823120847013,6.214333922656201
1,8,1.1863842776630726,1.1122611542445342,1.4806491743210268,1.883224836644877,1.9725383998713126,1.9926128804505363,2.2647827438972556,2.5038028031201796,3.275504377185717,3.0862392472302433,3.0830067257404434,3.0605686669939516,3.542374673744214,3.6525875507547783
1,9,3.3590706013307807,3.1492020035738437,4.1922378827738775,5.332070985406542,5.584949053822094,5.641786959398086,6.412395441055433,7.089145183260026,9.274103395577475,8.738227334287464,8.72907493054359,8.665544904981603,10.029706941929136,10.341758308442113
1,11,3.524020563135048,3.303846192950998,4.3981012184132044,5.593906775649238,5.859202632398788,5.918831610704863,6.727281464188413,7.4372635665831925,9.729515973170598,9.167325271215818,9.157723431057189,9.091073710635046,10.522224061493036,10.849598970466506
1,13,0.03211220587028692,0.030105893882021704,0.04007715881158217,0.05097379052721416,0.05339126653674595,0.05393462830007689,0.06130152859641667,0.06777115356819541,0.08865902294019218,0.08353612900807719,0.0834486334153633,0.08284129599917951,0.09588247832905797,0.09886564210048901
1,14,0.06556603214622837,0.061469586176452165,0.08182870692794976,0.10407722228185169,0.10901317437414816,0.1101225990890212,0.12516418245451666,0.13837372777778525,0.1810221437801806,0.17056232580344163,0.17038367912723057,0.1691436302587734,0.19577084432558445,0.20186180589095273
1,15,0.28992716126519424,0.271813041614875,0.3618392623898735,0.4602202180123793,0.4820465590523385,0.48695233644486435,0.5534648799577284,0.6118763142296358,0.8004638157037945,0.7542114311369937,0.7534214714275541,0.7479380856484654,0.8656812574416554,0.892614947619584
1,16,7.070185495118052,6.628453215018308,8.82383938555197,11.222964746565864,11.755223535838345,11.874856191197559,13.496836064818025,14.921261681017992,19.520170633406714,18.392256515075108,18.37299249836472,18.23927424157819,21.110568058027326,21.767375046358488
1,17,2.406655085432903,2.256291670069051,3.0035899263103016,3.8202399639453795,4.0014181413572,4.04214048712916,4.594254164205086,5.079121379558297,6.644566533062635,6.260630319410435,6.2540729463664135,6.2085559337034875,7.185929705565746,7.409503454756137
2,1,0.5747304974472964,0.5870561199426398,0.5507004505395884,0.7319730440442873,0.826590013715494,0.9589823899688262,0.9519639867924348,1.1294464420315613,1.3099556874433855,1.3352749289795018,1.3103554465981062,1.245723509605091,1.3807667963327845,1.5663088690146596
2,2,2.066203916009233,2.110515553516281,1.9798138997440096,2.6315039426913223,2.971659814223964,3.4476214127112406,3.422389669848106,4.06045385065425,4.709399593750099,4.8004243718759625,4.710836761143535,4.478479574762494,4.963971416776855,5.631010592290445
2,3,3.202213118654012,3.270887515132833,3.0683254412269227,4.078317915180183,4.6054931788457605,5.343140834453378,5.304036553710899,6.292911598661462,7.298650943038409,7.439721597478068,7.300878272221799,6.940769947637836,7.693187622124008,8.726968258166625
2,4,4.18504709476787,4.274799267037226,4.010066162931272,5.330048909936002,6.019026571286807,6.9830755160867675,6.93196921851995,8.22435310448015,9.538777337133245,9.723145869346324,9.54168828564999,9.07105430791046,10.054406535255008,11.405478586735443
2,5,0.1254335604475543,0.12812359816295354,0.12018906001692947,0.15975137124949404,0.18040129923718715,0.20929561962444054,0.20776386986871798,0.24649899246356308,0.2858947047952943,0.29142056887909107,0.28598195127746434,0.27187618516332257,0.30134906043970006,0.3418431753208069
2,6,1.662082056900644,1.697726930594718,1.5925887727106136,2.1168169568946853,2.3904428881221227,2.773312761947256,2.7530160106187878,3.266283369107407,3.7883040017973926,3.861525550398738,3.7894600784647947,3.602548850931276,3.9930849800768695,4.529660211727908
2,7,2.2579078376153037,2.306330741496919,2.1635024919930226,2.8756568172585717,3.2473726011623443,3.7674942674226686,3.7399215048671692,4.437185750463218,5.146341157715218,5.245811281818237,5.147911666558253,4.893996209235284,5.424532342038557,6.153459903698378
2,8,1.3271263116965215,1.355587752309578,1.271637856387178,1.6902194863825737,1.9087021848671184,2.2144131342150515,2.1982067425882743,2.6080364580088387,3.02485541951259,3.083320790297722,3.0257785145892004,2.8765350960820624,3.1883673371590806,3.616807741272845
2,9,3.757560734582122,3.8381450698897006,3.6004534275719338,4.785605046695094,5.404206307008892,6.269781383983405,6.223895396877783,7.384267271775419,8.564428157270655,8.729964157618777,8.567041763664852,8.144481224901707,9.027387828832932,10.240453100327993
